datetime,username,content,label
2023-02-19 05:13:26+00:00,_pln_id,"Presiden juga mengimbau seluruh stakeholder industri otomotif di Indonesia mulai melihat tren kendaraan listrik ini dan secara bertahap juga ikut mengembangkan kendaraan listrik.

#PLN #PLNEMobilizeYou #EMobilitybyPLN #MotorKonversiPLN #IIMSPoweredbyPLN",positif
2023-02-17 16:49:42+00:00,deiatellevar,Orang-orang di BSD lagi berlomba-lomba punya kendaraan listrik nih gue liat-liat.,netral
2023-02-17 16:32:44+00:00,plnuipsumbagut,"Stasiun Penukaran Baterai Kendaraan Listrik Umum (SPBKLU) hingga layanan home charging.

#PLNEMobilizeYou
#EMobilitybyPLN
#MotorKonversiPLN
#IIMSPoweredbyPLN",netral
2023-02-17 14:39:48+00:00,mantoofunny,"@daritanahini terlalu fokus dengan mobil dan motor listrik, padahal klo dari urgency, bandung udah ga butuh adanya penambahan kendaraan listrik, yang ada makin mematikan macetnya.",negatif
2023-02-17 12:30:05+00:00,sinanons,"Gak sukanya kendaraan listrik tu krn gak ada suaranya, jd kaget kl tiba2 dia di sebelah, sama kl isi bahan bakar gak secepet bensin yg itungan detik. Kudu nunggu bbrp jam, trus gak bs jarak jauh krn stasiun pengisian bahan bakar sangat terbatas.",negatif
2023-02-17 11:36:38+00:00,NoronhaFrans,@_pln_id Motor Listrik solusi kendaraan masa depan......hemat dan ramah lingkungan...mantap👍,positif
2023-02-17 09:50:37+00:00,mukidi_dodol,"@nano_rrrr @DokterTifa LoL makanya nambah wawasan dl br baru bacot, apa kendaraan listrik benar2 ramah lingkungan.. produksi mobil listrik itu sebenarnya jauh lbh mencemari lingkungan bahkan limbahnya sgt sulit di daur ulang krn bnyk mngandung bahan kimia, blm lg taraf ekonomi msh rendah",negatif
2023-02-17 08:15:52+00:00,19_cemara,"Mengenai intensif kendaraan listrik, Presiden menjelaskan, akan diprioritaskan untuk kendaraan roda dua.",netral
2023-02-17 08:15:52+00:00,19_cemara,"Terkait rancangan insentif untuk kendaraan listrik, menurutnya hal tersebut masih dikalkulasi oleh Kementerian Keuangan.",netral
2023-02-17 08:00:23+00:00,jeonghanie_yo0n,@TxtZodiak Wiihh keren banget. Jadi pengen nyoba! Semoga bisa punya kendaraan listrik nanti #PLNEMobilizeYou,positif
2023-02-17 07:58:14+00:00,olma_vizioso,"@TxtZodiak Semoga semakin memberikan kemudahan2,dan pastinya kebutuhan ngecas kendaraan listrik jadi terpenuhi .good news 
#PLNEMobilizeYou",positif
2023-02-17 07:58:14+00:00,Pickaw_1899,@TxtZodiak wihh keren bgt sekarang kita dapat mudah menemukan tempat untuk ngecas kendaraan listrik #PLNEMobilizeYou,positif
2023-02-17 07:58:10+00:00,AlHiddenstory,"@TxtZodiak SPKLU ( Stasiun Pengisian Kendaraan Listrik Umum)  dan SPBKLU  (Stasiun Penukaran Baterai Kendaraan Listrik Umum) didirikan di berbagai titik di Indonesia dan akan terus dikembangkan sebagai komitmen PLN dlm industri ini. 
😍😎

#PLNEMobilizeYou",positif
2023-02-17 07:47:39+00:00,luvckies,"@TxtZodiak wihh keren bgtt, sekarang kita dapat mudah menemukan tempat untuk ngecas kendaraan listrik #PLNEMobilizeYou",positif
2023-02-17 07:45:54+00:00,jaemcityxhoky,"@TxtZodiak sangat memudahkan pengguna kendaraan listrik. semoga sudah di tersebar di seluruh Indonesia.

#PLNEMobilizeYou",positif
2023-02-17 07:43:14+00:00,Bigwin20_Saulfa,"@TxtZodiak Alhamdulillah,  segala nya jd mudah bagi kendaraan listrik",positif
2023-02-17 07:42:45+00:00,winpickawluv0,"@TxtZodiak widdddiiih , makin maju aja indonesia , best lah , semoga segera lebih banyak tempat2 buat ngecas ya untuk mempermudah penggunaan kendaraan listrik , topp

#PLNEMobilizeYou",positif
2023-02-17 07:41:23+00:00,oxmissufe31,"@TxtZodiak Wahh keren banget ya, ga bingung lagi deh kalo mau ngecas kendaraan listrik",positif
2023-02-17 07:33:37+00:00,0xbigw1n100,"@TxtZodiak Waah keren semakin banyak charge listrik yang tersebar semakin mudah,, yuk beralih pake kendaraan tenaga listrik #PLNEMobilizeYou",positif
2023-02-17 07:25:52+00:00,Renkook927,"@TxtZodiak Terimakasih untuk informasinya... Semoga semakin mudah penggunaan kendaraan listrik kedepannya..
#PLNEMobilizeYou",positif
2023-02-17 07:25:12+00:00,Rendang_Balap,"@TxtZodiak keren banget inovasi yang diberikan sangat memudahkan pengguna kendaraan listrik. semoga sudah di tersebar di seluruh Indonesia.

#PLNEMobilizeYou",positif
2023-02-17 07:21:22+00:00,Maubigwindeh,@TxtZodiak Nambah keren nih ada kendaraan listrik #PLNEMobilizeYou,positif
2023-02-17 07:09:03+00:00,liebeschan,@TxtZodiak wah.. menurut saya si ini idenya bagus banget. jadi berguna bagi orang yang emang biasanya pake kendaraan listrik. mantaaaap! #PLNEMobilizeYou,positif
2023-02-17 07:01:31+00:00,pemenangx,@TxtZodiak Sukses terus nih . Semoga makin bisa mempermudah terus . Semoga makin banyak tempat buat ngecas kendaraan listrik ..#PLNEMobilizeYou,positif
2023-02-17 06:56:33+00:00,viggo_winlag1,"@TxtZodiak Kendaraan listrik semakin berkembang di indonesia, semoga semakin merata ke setiap wilayah

#PLNEMobilizeYou",positif
2023-02-17 06:52:02+00:00,wincometome__,@TxtZodiak Keren PLN semakin mempermudah para pengguna kendaraan listrik #PLNEMobilizeYou,positif
2023-02-17 06:48:35+00:00,leesoonyx,"@TxtZodiak Kalo semakin banyak tempat ngecas buat kendaraan listrik, saya jadi kepingin beli kendaraan listrik juga hahaha
 #PLNEMobilizeYou",positif
2023-02-17 06:32:25+00:00,xsqueenwin,"@TxtZodiak wah keren, jadi bisa mudah ngecas kendaraan listrik. semoga programnya terkontribusi dengan baik dan bisa lebih luas lagi jangkauannya ❤️",positif
2023-02-17 06:26:56+00:00,jepedewa,@TxtZodiak emang keren itu dan ramah lingkungan tentunya PLN ada diskon 30% untuk kendaraan listrik lewat home charging #PLNEMobilizeYou,positif
2023-02-17 06:26:21+00:00,yusuf_basori,"kendaraan bbm itu masih bakalan laku, klo cara pengisian kendaraan listrik, kendaraanya masih harus dicolok. krn pengisian listrik itu lebih lama, bisa berjam jam. harusnya tukar batrai, biar lebih cepet",netral
2023-02-17 06:22:22+00:00,lownstancey,@TxtZodiak Sangat membantu para pengguna kendaraan listrik. Lanjutkan😻👍🏻,positif
2023-02-17 06:18:32+00:00,0xamaiBigwin,"@TxtZodiak Alhamdulillah, terimakasih banyak #PLNEMobilizeYou karena telah memudahkan kendaraan listrik dalam mengisi listrik, bepergian kemanapun jadi semakin mudah tanpa takut kehabisan daya, semoga sukses selalu dan semakin maju",positif
2023-02-17 06:11:52+00:00,holil_w1n,@TxtZodiak Keren ya PLN membangun sarana buat memudahkan pengguna kendaraan listrik. Jadi gak ragu lagi nih buat milih beralih ke kendaraan listrik👍  #PLNEMobilizeYou,positif
2023-02-17 06:08:40+00:00,arcturusaa,@TxtZodiak sangat mendukung bgt program ini! makin mudah kalau mau ngecas kendaraan listrik 👍 #PLNEMobilizeYou,positif
2023-02-17 06:03:09+00:00,jieunn10,"@TxtZodiak Keren banget, skrg udah gaperlu khawatir kalau mau beli kendaraan listrik karna pln udah menyediakan tempat charge di banyak tempat #PLNMobilizeYou",positif
2023-02-17 05:58:00+00:00,ekonoil,"@TxtZodiak Apresiasi buat PLN yang secara serius melakukan transformasi dan inovasi ekosistem kendaraan listrik di Indonesia. Semoga terwujud, good job PLN!
#PLNEmobilizeYou",positif
2023-02-17 05:38:07+00:00,thejatmik,"sebagai pengguna spion, kendaraan listrik yg gaada suaranya tu membagongkan... mohon itikadnya minimal slebor depan kasih gelas akua",negatif
2023-02-17 05:28:13+00:00,daheedenisa,"@TxtZodiak Yey akhirnya semakin banyak dan maju negara kita, semoga tahun depan bisa beli kendaraan listrik #PLNEMobilizeYou",positif
2023-02-17 05:25:49+00:00,Lilxiaxia,"@TxtZodiak #PLNEMobilizeYou nih buat yang ragu beli kendaraan listrik, sekarang PLN berkomitmen memfasilitasi penuh dong.",positif
2023-02-17 05:23:44+00:00,dnmtee,"@TxtZodiak Keren banget sih, semoga dengan ini kendaraan listrik semakin banyak yang menggunakannya ya #PLNEMobilizeYou",positif
2023-02-17 05:22:41+00:00,kyungsoo1212345,"@TxtZodiak Wahhh sekarang Buat ngecas kendaraan listrik udah bisa dimana mana, jadi ga khawatir lagi untuk kedepannya, terus udah ada home charging pula, ditambah platform EVDS yang canggih. Keren sih pln soalnya ngikutin zaman dimana udah modern. 
#PLNEMobilizeYou",positif
2023-02-17 05:22:38+00:00,Stunningurls,"@TxtZodiak Dua jempol buat PLN yg udah serius melakukan transformasi dan inovasi kendaraan listrik di Indonesia
#PLNEMobilizeYou",positif
2023-02-17 05:22:20+00:00,tues_daymood,"@TxtZodiak Gak main² sebagai upaya percepatan penetrasi kendaraan listrik di Indonesia, PLN sampe kerja sama dengan perusahaan² distributor kendaraan listrik yg namanya udah terkenal kayak Hyundai, Nissan, Toyota sampe Mercedes Benz #PLNEMobilizeYou",positif
2023-02-17 05:20:11+00:00,mobkkun,"@TxtZodiak Tambah keren aja ni inovasi PLN dengan membangun SPKLU, dengan adanya inovasi ini memudahkan banget bagi pengguna kendaraan listrik jadi gak perlu takut lagi melakukan perjalanan jauh.
#PLNEMobilizeYou",positif
2023-02-17 05:17:19+00:00,spotyprem,@TxtZodiak wah keren banget dengan meratanya pembangunan spklu orang2 yg punya kendaraan listrik jadi ga bingung lagi deh #PLNEMobilizeYou,positif
2023-02-17 05:17:02+00:00,yepoaniya,"@TxtZodiak keren banget sih udah ada tempat ngecas kendaraan listrik, mempermudah kita nih SPKLU kalau udah banyak yang pake kendaraan listrik lumayankan mengurangi polusi, mantapp #PLNEMobilizeYou",positif
2023-02-17 05:16:15+00:00,ilachmn,@TxtZodiak Pembangunan SPKLU dan SPBKLU diawal tahun ini sangat naik drastis sehingga memudahkan pengisian kendaraan listrik di seluruh indonesia #PLNEMobilizeYou,positif
2023-02-17 05:14:47+00:00,caca39684614,"@veroniicaa_06 Wahhhh untuk kendaraan listrik baru bisa gratis tambah daya ya, banyak juga promo gede gedean #PLNEMobilizeYou",positif
2023-02-17 05:14:10+00:00,molekulkimia,"@TxtZodiak Keren mantap , Indonesia semakin berkembang dan maju nih, apresiasi buat PLN yang terus menerus melakukan transformasi dan inovasi kendaraan listrik. Fantastis 🎉
#PLNEMobilizeYou",positif
2023-02-17 05:13:20+00:00,pajangank,"@TxtZodiak mantep banget dah beli kendaraan listrik langsung dapet promo pemasangan home charging services jadi gak repot buat isi daya, keren banget PLN ini beneran mantulll! #PLNEMobilizeYou",positif
2023-02-17 05:13:11+00:00,my_rosesflower,"@TxtZodiak Bagus banget ini dari PLN. Inovasi baru nih kendaraan listrik di Indonesia udah mulai jadi trend, keren banget sih lebih maju dan modern #PLNEMobilizeYou",positif
2023-02-17 05:12:40+00:00,yunaikbianglala,"@TxtZodiak sekarang kita bisa mulai pake kendaraan listrik nih guys karena PLN telah membangun SPKLU sebanyak 588 unit yg tersebar di berbagai kota di Indonesia, keren kan fasilitasnya semakin lengkap #PLNEMobilizeYou",positif
2023-02-17 05:12:34+00:00,dazzlenutt,"@TxtZodiak Keren nih PLN, dengan dibangunnya SPKLU dan SPBKLU membantu banget pengguna kendaraan listrik saat mengisi daya..
Semua jdi lebih mudah, terbaik emang..
#PLNEMobilizeYou",positif
2023-02-17 05:11:02+00:00,moyahotata,"@TxtZodiak makin mantep aja yakk PLN nii, nyediain SPKLU yang udah tersebar banyak dibeberapa titik, pengendara kendaraan listrik gaperlu bingung lagi dehh #PLNEMobilizeYou",positif
2023-02-17 05:09:21+00:00,sayasimil,"@TxtZodiak Yeyy sekarang gak perlu khawatir kemana-mana pake kendaraan listrik, kalo habis batre bisa datengin nih beberapa lokasi yg tersebar di seluruh indonesia #PLNEMobilizeYou",positif
2023-02-17 05:08:27+00:00,c0wziee,"@TxtZodiak mantapppp PLN semakin majuuu yahhh, sangat memudahkan untuk para pengguna kendaraan listrik hihi🤩sukses terus, semakin banyak lagi kedepannya #PLNEMobilizeYou",positif
2023-02-17 05:08:26+00:00,sucklifefff,"@TxtZodiak wah baru tau ada layanan pengisian daya kendaraan listrik ini dari PLN di lokasi tertentu. jadi aman deh yaa kalo perjalanan jauh, emang paling top deh layanannya. serba bisa pokoknya #PLNEMobilizeYou",positif
2023-02-17 05:07:07+00:00,nanayumyumm,"@TxtZodiak wah keren bngtt. kini ngecas kendaraan listrik semakin mudah. jadi tenang mau ngisi daya dimanapun lebih gampang deh
#PLNEMobilizeYou",positif
2023-02-17 05:06:21+00:00,rararahn28,"@TxtZodiak Alhamdulillah SPKLU udh tersebar di seluruh Indonesia, smakin memudahkan pengendara kendaraan listrik #PLNEMobilizeYou",positif
2023-02-17 05:04:39+00:00,availbe,@TxtZodiak Upaya PLN dalam mendukung aktifitas masyarakat melalui pengchasan kendaraan listrik semakin di permudah dan gampang mengakses nya dibanyam tempat #PLNEMobilizeYou,positif
2023-02-17 05:04:22+00:00,larghissimo0_,@TxtZodiak Ini inovasi yg keren sih 🤟🏻semoga dengan penggunaan kendaraan listrik ini bisa mengurangi polusi juga #PLNEMobilizeYou,positif
2023-02-17 05:03:53+00:00,heimissusm,"@TxtZodiak Keren bgt PLN makin memudahkan yg punya kendaraan listrik 
#PLNEMobilizeYou",positif
2023-02-17 05:03:48+00:00,xugarly,"@TxtZodiak Keren banget dengan langkah PLN ini teknologi indonesia bisa cepat maju dalam penggunaan kendaraan listrik
#PLNEMobilizeYou",positif
2023-02-17 05:03:35+00:00,bunnymuppy,@TxtZodiak Memang keren itu dan ramah lingkungan tentunya PLN ada diskon 30% untuk kendaraan listrik lewat home charging #PLNEMobilizeYou,positif
2023-02-17 05:03:29+00:00,windflowery,@TxtZodiak Keren ya PLN membangun sarana buat memudahkan pengguna kendaraan listrik. Jadi gak ragu lagi nih buat milih beralih ke kendaraan listrik  #PLNEMobilizeYou,positif
2023-02-17 05:02:20+00:00,yaelahipa,"@TxtZodiak wahh keren banget ya, karena sekarang SPKLU sudah ada di mana2 jadi lebih gampang buat isi daya kendaraan listrik kita nih😍
#PLNEMobilizeYou",positif
2023-02-17 05:02:19+00:00,sweetajn2,"@TxtZodiak Wahh makin kece aja ya PLN, ga khawatir sekarang ya yg mau pergi2 pakai kendaraan listrik karena PLN udah sediain SPKLU yg udh tersebar di seluruh Indonesia. Mantap banget deh #PLNEMobilizeYou",positif
2023-02-17 05:01:47+00:00,shimwring,"@TxtZodiak Waw sekarang SPKLU nya udah makin banyak yaa, yang punya kendaraan listrik pasti udah ga khawatir lagi. Emang keren banget #PLNEMobilizeYou",positif
2023-02-17 05:01:35+00:00,pancakee65,"@TxtZodiak Keren, ya. Semoga bisa ditempatkan secara merata di seluruh wilayah biar jadi lebih mudah buat pengguna kendaraan listrik ngisi daya. 
#PLNEMobilizeYou",positif
2023-02-17 05:01:34+00:00,GreysonHoration,@TxtZodiak Sekarang PLN udah menyediakan buat ngecas kendaraan listrik nih jadi sekarang kalo mau ngecas udah lebih gampang udah semakin Maju aja ya buat PLN ini  #PLNEMobilizeYou,positif
2023-02-17 04:59:45+00:00,capriicorns,"@TxtZodiak Gue setuju nih di Indonesia makin mantap pake kendaraan listrik, di negara lain juga kan emang udah ada dari dulu. Keren dah PLN ✨

#PLNEMobilizeYou",positif
2023-02-17 04:59:24+00:00,liyaegar,"@veroniicaa_06 emang keren bangetttt PLN bisa memfasilitasi kendaraan listrik kaya gini.
#PLNEMobilizeYou",positif
2023-02-17 04:56:43+00:00,baemocn,"@TxtZodiak keren banget sih PLN udah bisa ngasih fasilitas buat kendaraan listrik.
#PLNEMobilizeYou",positif
2023-02-17 04:56:20+00:00,chirokuu24,@TxtZodiak keren bangettt sii inii buat yang kendaraan nya sumber daya listrik gaakan bingung kalo keabisan daya #PLNEMobilizeYou,positif
2023-02-17 04:55:48+00:00,momyvali,"@TxtZodiak Mantap PLN semoga segera menyeluruh dan merata sampai pelosok ya, biar mudik besok semakin hemat pake kendaraan listrik.
#PLNEMobilizeYou",positif
2023-02-17 04:55:42+00:00,infyrah,@veroniicaa_06 Semakin maju aja ni Indonesia dengan adanya SPKLU PLN disetiap lokasi2 jadi memudahkan kendaraan listrik  #PLNEMobilizeYou,positif
2023-02-17 04:55:32+00:00,es_dumdumm,"@TxtZodiak mantappp makin keren nih PLN udah bangun SPKLU yang tersebar untuk mempermudah ngecas kendaraan listrik , jadi ga khawatir deh kalo mau pergi jauhh #PLNEMobilizeYou",positif
2023-02-17 04:55:20+00:00,apayajadiapa,@TxtZodiak wahh alhamdulillah makin maju dan akhirnya ada kendaraan listrik juga xixii keren PLN #PLNEMobilizeYou,positif
2023-02-17 04:54:22+00:00,lyransky,"@TxtZodiak oke banget nih, pembangunan SKPLU yang nantinya bikin lebih gampang untuk pengisian daya kendaraan listrik yang tersebar di seluruh Indonesia #PLNEMobilizeYou",positif
2023-02-17 04:53:28+00:00,al_wayseu,"@veroniicaa_06 Yeayy sekarang gausah khawatir buat yang punya kendaraan listrik dan takut kehabisan daya...karena sekarang PLN udah nyiapin SPKLU dijalur tol trans jawa atau trans sumatera. Kerenn bangett deh!
#PLNEMobilizeYou",positif
2023-02-17 04:53:03+00:00,catecarus,"@veroniicaa_06 Keren bgtt ya, dgn ada nya SPKLU PLN ini jadi ga takut kehabisan daya utk kendaraan listrik krn skrg sudah bsa d jangkau dn sudah byk di bangun. Apalagi di bangun nya di jalur perjalanan jauh seperti tol trans jawa jadi yang ingin mudik ga perlu takut lagi deh #PLNEMobilizeYou",positif
2023-02-17 04:52:42+00:00,chococheesebery,"@TxtZodiak Terimakasih infonya 
Wow PLN makin keren makin banyak inovasi.Maju terus PLN..
Jadi pengen punya kendaraan listrik. Semoga suatu saat nanti tercapai
#PLNEMobilizeYou",positif
2023-02-17 04:51:37+00:00,ppsruni14,"@veroniicaa_06 Semakin keren nih buat PLN, jadi gak khawatir lagi deh buat pergi jauh untuk pengguna mobil listrik buat isi ulang kendaraan nya 🙌 #PLNEMobilizeYou",positif
2023-02-17 04:51:22+00:00,ALFlYYA,"@TxtZodiak Harus bangga sih sama Indonesia sekarang hehe.. kinerja PLN gak perlu diragukan lagi, emang paling hebat. Semoga makin maju dan sejahtera, SPKLU dan SPBKLU yang didirikan juga semakin bertambah sehingga jika ingin isi daya kendaraan listrik ga perlu khawatir lagi #PLNEMobilizeYou",positif
2023-02-17 04:50:54+00:00,luthlist,@TxtZodiak wih iyaa keren bangettt jadi ga bingung lagi deh kalo pergi2 pake kendaraan listrik soalnya ada tempat buat ngecasnyaa #PLNEMobilizeYou,positif
2023-02-17 04:50:51+00:00,masthv_,"@TxtZodiak emng skrg tu teknologi serba canggih bgt ya, bahkan kendaraan listrik aja udh ada isi saya sendiri mana udh ada di 257 titik lokasi, luar biasa emng PLN inovasinyaa 
#PLNEMobilizeYou",positif
2023-02-17 04:50:26+00:00,rurunaaw,@veroniicaa_06 #PLNEMobilizeYou asik nih kalo pergi jauh uda gaperlu khawatir lagi daya listrik kendaraan habis karena PLN udah bangun 588 unit SPKLU yang tersebar di Indonesia #PLNEMobilizeYou,positif
2023-02-17 04:50:24+00:00,hoptobihepy,@TxtZodiak Keren banget sih lebih maju dan modern pakai kendaraan listrik skrg jdi trend #PLNEMobilizeYou,positif
2023-02-17 04:50:00+00:00,rmorocta,@TxtZodiak bangga sama PLN! sekarang ngecas kendaraan listrik makin mudah karna ada 588 unit SPKLU yang tersebar di 257 titik di setiap daerah di indonesia #PLNEMobilizeYou,positif
2023-02-17 04:49:52+00:00,Hyneilel,@veroniicaa_06 Jangan ragu buat yang mau beli kendaraan listrik ini tawaran menarik dari PLN. Karena kabarnya PLN bakal ngasih diskon buat pasang baru dan untuk pengguna baru  yang mulai pakai mobil listrik #PLNEMobilizeYou,positif
2023-02-17 04:49:23+00:00,FatihZayyan,"@TxtZodiak makin ramah lingkungan pengguna kendaraan listrik kalo disediakan banyak kaya gini jd gak perlu bingung kehabisan daya, keren
#PLNEMobilizeYou",positif
2023-02-17 04:48:01+00:00,Apaajalah2828,"@TxtZodiak Kerenn deh ini tuh membantu bgt buat pengguna kendaraan listrik, semoga makin tersebar merata SPKLU di seluruh Indonesia ya  #PLNEMobilizeYou",positif
